   text	   data	    bss	    dec	    hex	filename
 139341	  16692	   2964	 158997	  26d15	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/ubi/ubi.ko
   3436	    912	      0	   4348	   10fc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/ubi/gluebi.ko
  17330	   4512	      0	  21842	   5552	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/inftl.ko
   1581	   1328	     24	   2933	    b75	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/scb2_flash.ko
   1584	   1416	      0	   3000	    bb8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/plat-ram.ko
   1410	    976	     20	   2406	    966	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/l440gx.ko
   2211	   1184	      0	   3395	    d43	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/pci.ko
   1448	   1096	      0	   2544	    9f0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/intel_vr_nor.ko
  12607	   5228	     28	  17863	   45c7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/pcmciamtd.ko
   2625	    976	      4	   3605	    e15	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/amd76xrom.ko
   2869	    976	      4	   3849	    f09	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/ck804xrom.ko
   1744	    980	     24	   2748	    abc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/sbc_gxx.ko
   2989	    976	      0	   3965	    f7d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/esb2rom.ko
   1119	    976	     16	   2111	    83f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/nettel.ko
   1924	   1016	      0	   2940	    b7c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/physmap.ko
   2052	   1016	      0	   3068	    bfc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/gpio-addr-flash.ko
    646	    868	      0	   1514	    5ea	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/map_funcs.ko
   1984	   1064	      0	   3048	    be8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/latch-addr-flash.ko
   2765	    976	      0	   3741	    e9d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/maps/ichxrom.ko
  33697	   3754	     28	  37479	   9267	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/mtd.ko
   1775	    892	      0	   2667	    a6b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/redboot.ko
   7937	    832	      0	   8769	   2241	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/lpddr/lpddr_cmds.ko
   2543	    892	      0	   3435	    d6b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/lpddr/qinfo_probe.ko
    755	    976	      0	   1731	    6c3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/mtdblock_ro.ko
   2920	   1536	      0	   4456	   1168	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/mtdblock.ko
  23664	   1600	      0	  25264	   62b0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/spi-nor/spi-nor.ko
   1736	   1016	      0	   2752	    ac0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/spi-nor/mtk-quadspi.ko
   1163	    888	      0	   2051	    803	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/ar7part.ko
   5136	    960	      0	   6096	   17d0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/mtd_blkdevs.ko
  10352	   1160	     16	  11528	   2d08	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/sm_ftl.ko
   1416	   1016	      0	   2432	    980	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/gpio.ko
   8468	   1993	      4	  10465	   28e1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/r852.ko
  10751	   1072	      0	  11823	   2e2f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/denali.ko
  29854	   4848	    396	  35098	   891a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/nandsim.ko
   1573	   2144	      0	   3717	    e85	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/sm_common.ko
  13451	   1164	     40	  14655	   393f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/diskonchip.ko
   1481	   1096	      0	   2577	    a11	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/denali_pci.ko
  61971	   7984	      0	  69955	  11143	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/nand.ko
   1814	    912	      0	   2726	    aa6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/nand_bch.ko
   2676	    832	      0	   3508	    db4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/nand_ecc.ko
   1431	   1016	      0	   2447	    98f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/plat_nand.ko
   8769	   3152	     28	  11949	   2ead	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/cafe_nand.ko
   9122	   2580	      2	  11704	   2db8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/raw/docg4.ko
    992	   1016	      0	   2008	    7d8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/onenand/generic.ko
  25370	   1738	      4	  27112	   69e8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nand/onenand/onenand.ko
   3777	   2028	      0	   5805	   16ad	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/ssfdc.ko
   4551	    880	    272	   5703	   1647	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/mtdoops.ko
  11005	    992	    160	  12157	   2f7d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/mtdswap.ko
   6072	   1216	      4	   7292	   1c7c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/rfd_ftl.ko
  13057	   1860	      0	  14917	   3a45	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/nftl.ko
   2363	    888	     32	   3283	    cd3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/cmdlinepart.ko
   2371	    992	      0	   3363	    d23	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/devices/mchp23k256.ko
   4139	    832	     16	   4987	   137b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/devices/pmc551.ko
   5600	   1016	      0	   6616	   19d8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/devices/m25p80.ko
   7152	   2976	      0	  10128	   2790	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/devices/mtd_dataflash.ko
   3701	    920	      0	   4621	   120d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/devices/block2mtd.ko
   2284	    832	     80	   3196	    c7c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/devices/slram.ko
   1863	   1016	      8	   2887	    b47	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/devices/mtdram.ko
   3569	   1120	      0	   4689	   1251	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/devices/sst25l.ko
   2093	    848	      0	   2941	    b7d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mtd/devices/phram.ko
   1344	   1128	      0	   2472	    9a8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-lcpower.ko
   1535	    832	      0	   2367	    93f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-common.ko
    484	   1128	      0	   1612	    64c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-xinmo.ko
   1931	   1208	      0	   3139	    c43	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-axff.ko
   4006	   2676	      8	   6690	   1a22	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-koneplus.ko
   8516	   1313	      0	   9829	   2665	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-steam.ko
  20632	   1694	      4	  22330	   573a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-sony.ko
    855	   1128	      0	   1983	    7bf	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-gembird.ko
   3294	   2456	      8	   5758	   167e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-ryos.ko
    473	   1128	      0	   1601	    641	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-redragon.ko
    930	   1128	      0	   2058	    80a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-holtek-mouse.ko
   2105	   1448	      0	   3553	    de1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-pl.ko
   6597	   1848	      0	   8445	   20fd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-sensor-hub.ko
    776	   1128	      0	   1904	    770	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-cherry.ko
    776	   1128	      0	   1904	    770	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-ortek.ko
   7725	   1584	      8	   9317	   2465	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-ntrig.ko
   1771	   1288	      0	   3059	    bf3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-saitek.ko
   2236	   1216	      0	   3452	    d7c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-gt683r.ko
   1903	   1128	      0	   3031	    bd7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-appleir.ko
    475	   1128	      0	   1603	    643	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-ite.ko
   6349	   1672	      0	   8021	   1f55	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-rmi.ko
   2691	   1128	      0	   3819	    eeb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-twinhan.ko
   1181	   2228	      0	   3409	    d51	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-waltop.ko
   1851	   1208	      0	   3059	    bf3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-mf.ko
    662	   1128	      0	   1790	    6fe	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-sunplus.ko
   1245	   1128	      0	   2373	    945	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-google-hammer.ko
   2299	   1128	      0	   3427	    d63	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-topseed.ko
   2786	   1128	      0	   3914	    f4a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-zydacron.ko
    965	   1134	      0	   2099	    833	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-gfrm.ko
   7687	   1136	      4	   8827	   227b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-apple.ko
   4191	   2185	      0	   6376	   18e8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-uclogic.ko
   9043	   1568	     72	  10683	   29bb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/intel-ish-hid/intel-ish-ipc.ko
   9848	   1336	      0	  11184	   2bb0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/intel-ish-hid/intel-ishtp-hid.ko
  23149	   1508	     12	  24669	   605d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/intel-ish-hid/intel-ishtp.ko
    650	   1128	      0	   1778	    6f2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-jabra.ko
  97891	   8668	    684	 107243	  1a2eb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid.ko
    531	   1128	      0	   1659	    67b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-accutouch.ko
    660	   1287	      0	   1947	    79b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-holtek-kbd.ko
   1720	   1128	      0	   2848	    b20	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-chicony.ko
    779	   1128	      0	   1907	    773	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-monterey.ko
   2412	   1880	      8	   4300	   10cc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-konepure.ko
   2769	   1128	      0	   3897	    f39	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-elan.ko
    917	   1128	      0	   2045	    7fd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-cmedia.ko
   1405	   1368	      0	   2773	    ad5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-plantronics.ko
    840	   1128	      0	   1968	    7b0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-icade.ko
   5224	   1316	      0	   6540	   198c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-corsair.ko
   2908	   1440	      8	   4356	   1104	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-arvo.ko
   3450	    864	    172	   4486	   1186	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat.ko
   3075	   1128	      0	   4203	   106b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-udraw-ps3.ko
   1188	   1128	      0	   2316	    90c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-petalynx.ko
    544	   1128	      0	   1672	    688	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-primax.ko
    618	   1128	      0	   1746	    6d2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-ezkey.ko
    822	   1128	      0	   1950	    79e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-belkin.ko
  14478	   1912	      0	  16390	   4006	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-multitouch.ko
   2410	   1129	      8	   3547	    ddb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-elo.ko
  90684	   3664	      4	  94352	  17090	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/wacom.ko
    541	   1128	      0	   1669	    685	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-penmount.ko
  34663	   3836	     48	  38547	   9693	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/usbhid/usbhid.ko
   2183	   1080	      0	   3263	    cbf	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/usbhid/usbmouse.ko
   3721	   1080	      0	   4801	   12c1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/usbhid/usbkbd.ko
   1134	   1128	      0	   2262	    8d6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-elecom.ko
   1105	   1128	      0	   2233	    8b9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-cypress.ko
   7699	   1440	    288	   9427	   24d3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-prodikeys.ko
   6476	   1008	      0	   7484	   1d3c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/uhid.ko
   2150	   2052	      0	   4202	   106a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-kye.ko
   1986	   1128	      0	   3114	    c2a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-gyration.ko
  26913	   1528	      0	  28441	   6f19	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-picolcd.ko
   2168	   1656	      8	   3832	    ef8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-savu.ko
   3217	   1128	      4	   4349	   10fd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-microsoft.ko
    590	   1128	      0	   1718	    6b6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-generic.ko
   2426	   1128	      0	   3554	    de2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-tmff.ko
   1268	   1208	      0	   2476	    9ac	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-lua.ko
   2226	   1291	      0	   3517	    dbd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-steelseries.ko
    606	   1128	      0	   1734	    6c6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-nti.ko
   3823	   2304	      8	   6135	   17f7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-isku.ko
   8541	   1168	      0	   9709	   25ed	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-sensor-custom.ko
   4005	   2452	      8	   6465	   1941	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-pyra.ko
   2208	   1282	      0	   3490	    da2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-dr.ko
   1359	   1128	      0	   2487	    9b7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-zpff.ko
   5247	   1134	      2	   6383	   18ef	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-magicmouse.ko
   6088	   1208	      0	   7296	   1c80	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-alps.ko
   4310	   1128	      1	   5439	   153f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-led.ko
    470	   1217	      0	   1687	    697	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-keytouch.ko
    918	   1128	      0	   2046	    7fe	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-tivo.ko
   8295	   1240	      0	   9535	   253f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-logitech-dj.ko
   1645	   1128	      0	   2773	    ad5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-holtekff.ko
    511	   1128	      0	   1639	    667	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-speedlink.ko
   5321	   1876	      8	   7205	   1c25	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-kone.ko
   1058	   1128	      0	   2186	    88a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-a4tech.ko
   2566	   1168	    296	   4030	    fbe	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-hyperv.ko
    783	   1128	      0	   1911	    777	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-retrode.ko
  10101	   1368	      1	  11470	   2cce	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/i2c-hid/i2c-hid.ko
   7032	   1584	      0	   8616	   21a8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-lenovo.ko
   7548	   1128	      0	   8676	   21e4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-asus.ko
  14323	   2784	      0	  17107	   42d3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-cp2112.ko
  21925	   1328	      6	  23259	   5adb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-logitech-hidpp.ko
    481	   1128	      0	   1609	    649	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-aureal.ko
   2081	   1128	      0	   3209	    c89	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-samsung.ko
   4220	   2420	      8	   6648	   19f8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-roccat-kovaplus.ko
  23137	   1996	      4	  25137	   6231	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-logitech.ko
    485	   1128	      0	   1613	    64d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-kensington.ko
   1328	   1128	      0	   2456	    998	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-betopff.ko
  34384	   2500	      0	  36884	   9014	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-wiimote.ko
   1904	   1288	      0	   3192	    c78	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-sjoy.ko
   1849	   1208	      0	   3057	    bf1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-gaff.ko
   1618	   1128	      0	   2746	    aba	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/hid/hid-emsff.ko
